,Photo_Name,T_SG,SGZM,SGHU,SGHO,SGHS,SGCR,SGSI,SGZMHU,transect,bank
240,2013012_MBAMT05_101.JPG,66.666667,41.666667,0,16.666667,0,0,8.333333,41.666667,MBAMT05,AM
241,2013012_MBAMT05_102.JPG,75,66.666667,0,4.166667,0,0,4.166667,66.666667,MBAMT05,AM
242,2013012_MBAMT05_103.JPG,83.333333,0,0,0,0,0,83.333333,0,MBAMT05,AM
243,2013012_MBAMT05_104.JPG,83.333333,0,0,0,0,0,83.333333,0,MBAMT05,AM
244,2013012_MBAMT05_105.JPG,62.5,12.5,0,25,0,0,20.833333,12.5,MBAMT05,AM
245,2013012_MBAMT05_106.JPG,75,58.333333,0,16.666667,0,0,0,58.333333,MBAMT05,AM
246,2013012_MBAMT05_107.JPG,62.5,45.833333,0,12.5,0,0,4.166667,45.833333,MBAMT05,AM
247,2013012_MBAMT05_108.JPG,83.333333,83.333333,0,0,0,0,0,83.333333,MBAMT05,AM
248,2013012_MBAMT05_109.JPG,75,70.833333,0,4.166667,0,0,0,70.833333,MBAMT05,AM
249,2013012_MBAMT05_110.JPG,70.833333,54.166667,0,16.666667,0,0,0,54.166667,MBAMT05,AM
250,2013012_MBAMT05_111.JPG,70.833333,62.5,0,4.166667,0,0,4.166667,62.5,MBAMT05,AM
251,2013012_MBAMT05_112.JPG,83.333333,83.333333,0,0,0,0,0,83.333333,MBAMT05,AM
252,2013012_MBAMT05_113.JPG,66.666667,54.166667,0,8.333333,0,0,4.166667,54.166667,MBAMT05,AM
253,2013012_MBAMT05_114.JPG,66.666667,66.666667,0,0,0,0,0,66.666667,MBAMT05,AM
254,2013012_MBAMT05_115.JPG,66.666667,54.166667,0,12.5,0,0,0,54.166667,MBAMT05,AM
255,2013012_MBAMT05_116.JPG,70.833333,70.833333,0,0,0,0,0,70.833333,MBAMT05,AM
256,2013012_MBAMT05_117.JPG,83.333333,83.333333,0,0,0,0,0,83.333333,MBAMT05,AM
257,2013012_MBAMT05_118.JPG,100,100,0,0,0,0,0,100,MBAMT05,AM
258,2013012_MBAMT05_119.JPG,75,75,0,0,0,0,0,75,MBAMT05,AM
259,2013012_MBAMT05_120.JPG,75,0,0,0,0,0,75,0,MBAMT05,AM
260,2013012_MBAMT05_121.JPG,66.666667,0,0,0,0,0,66.666667,0,MBAMT05,AM
261,2013012_MBAMT05_122.JPG,79.166667,0,0,0,0,0,79.166667,0,MBAMT05,AM
262,2013012_MBAMT05_123.JPG,83.333333,8.333333,0,4.166667,0,0,70.833333,8.333333,MBAMT05,AM
263,2013012_MBAMT05_124.JPG,83.333333,8.333333,0,12.5,0,0,62.5,8.333333,MBAMT05,AM
264,2013012_MBAMT05_125.JPG,75,41.666667,0,20.833333,0,0,12.5,41.666667,MBAMT05,AM
265,2013012_MBAMT05_126.JPG,95.833333,4.166667,0,0,0,0,91.666667,4.166667,MBAMT05,AM
266,2013012_MBAMT05_127.JPG,41.666667,8.333333,0,29.166667,0,0,4.166667,8.333333,MBAMT05,AM
267,2013012_MBAMT05_128.JPG,75,45.833333,0,20.833333,0,0,8.333333,45.833333,MBAMT05,AM
268,2013012_MBAMT05_129.JPG,75,54.166667,0,20.833333,0,0,0,54.166667,MBAMT05,AM
269,2013012_MBAMT05_130.JPG,66.666667,8.333333,0,0,0,0,58.333333,8.333333,MBAMT05,AM
270,2013012_MBAMT05_131.JPG,83.333333,4.166667,0,0,0,0,79.166667,4.166667,MBAMT05,AM
271,2013012_MBAMT05_132.JPG,95.833333,8.333333,0,0,0,0,87.5,8.333333,MBAMT05,AM
272,2013012_MBAMT05_133.JPG,87.5,0,0,0,0,0,87.5,0,MBAMT05,AM
273,2013012_MBAMT05_134.JPG,54.166667,37.5,0,12.5,0,0,0,37.5,MBAMT05,AM
274,2013012_MBAMT05_135.JPG,75,41.666667,0,33.333333,0,0,0,41.666667,MBAMT05,AM
